parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/business1500/business1500.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	500	2.00000	4	176	11	18	151	8	18	-2.35439	-inf	-2.48924
15.00000	1.00000	10	0.10000	0	256	15	45	190	22	45	-2.26708	-inf	-2.18663
15.00000	1.00000	10	0.10000	1	237	13	41	177	20	41	-2.25439	-inf	-2.30344
15.00000	1.00000	10	0.10000	2	231	15	37	177	18	37	-2.27143	-inf	-2.20885
15.00000	1.00000	10	0.10000	3	243	17	43	180	21	43	-2.24487	-inf	-2.29298
15.00000	1.00000	10	0.10000	4	226	17	39	169	19	39	-2.24013	-inf	-2.37842
15.00000	1.00000	10	0.20000	0	256	15	45	190	22	45	-2.26674	-inf	-2.18416
15.00000	1.00000	10	0.20000	1	237	13	41	177	20	41	-2.25347	-inf	-2.30199
15.00000	1.00000	10	0.20000	2	231	15	37	177	18	37	-2.27073	-inf	-2.20876
15.00000	1.00000	10	0.20000	3	243	17	43	180	21	43	-2.24408	-inf	-2.28992
15.00000	1.00000	10	0.20000	4	226	17	39	169	19	39	-2.23962	-inf	-2.37683
15.00000	1.00000	10	0.50000	0	256	15	45	190	22	45	-2.26689	-inf	-2.18078
15.00000	1.00000	10	0.50000	1	237	13	41	177	20	41	-2.25250	-inf	-2.30031
15.00000	1.00000	10	0.50000	2	231	15	37	177	18	37	-2.27012	-inf	-2.20955
15.00000	1.00000	10	0.50000	3	243	17	43	180	21	43	-2.24354	-inf	-2.28532
15.00000	1.00000	10	0.50000	4	226	17	39	169	19	39	-2.23928	-inf	-2.37479
15.00000	1.00000	10	1.00000	0	256	15	45	190	22	45	-2.26886	-inf	-2.17973
15.00000	1.00000	10	1.00000	1	237	13	41	177	20	41	-2.25330	-inf	-2.30073
15.00000	1.00000	10	1.00000	2	231	15	37	177	18	37	-2.27115	-inf	-2.21231
15.00000	1.00000	10	1.00000	3	243	17	43	180	21	43	-2.24500	-inf	-2.28272
15.00000	1.00000	10	1.00000	4	226	17	39	169	19	39	-2.24045	-inf	-2.37437
15.00000	1.00000	10	2.00000	0	256	15	45	190	22	45	-2.27551	-inf	-2.18325
15.00000	1.00000	10	2.00000	1	237	13	41	177	20	41	-2.25826	-inf	-2.30574
15.00000	1.00000	10	2.00000	2	231	15	37	177	18	37	-2.27632	-inf	-2.21983
15.00000	1.00000	10	2.00000	3	243	17	43	180	21	43	-2.25107	-inf	-2.28376
15.00000	1.00000	10	2.00000	4	226	17	39	169	19	39	-2.24545	-inf	-2.37738
15.00000	1.00000	50	0.10000	0	256	15	45	190	22	45	-2.26708	-inf	-2.18663
15.00000	1.00000	50	0.10000	1	237	13	41	177	20	41	-2.25439	-inf	-2.30344
15.00000	1.00000	50	0.10000	2	231	15	37	177	18	37	-2.27143	-inf	-2.20885
15.00000	1.00000	50	0.10000	3	243	17	43	180	21	43	-2.24487	-inf	-2.29298
15.00000	1.00000	50	0.10000	4	226	17	39	169	19	39	-2.24013	-inf	-2.37842
15.00000	1.00000	50	0.20000	0	256	15	45	190	22	45	-2.26674	-inf	-2.18416
15.00000	1.00000	50	0.20000	1	237	13	41	177	20	41	-2.25347	-inf	-2.30199
15.00000	1.00000	50	0.20000	2	231	15	37	177	18	37	-2.27073	-inf	-2.20876
15.00000	1.00000	50	0.20000	3	243	17	43	180	21	43	-2.24408	-inf	-2.28992
15.00000	1.00000	50	0.20000	4	226	17	39	169	19	39	-2.23962	-inf	-2.37683
15.00000	1.00000	50	0.50000	0	256	15	45	190	22	45	-2.26689	-inf	-2.18078
15.00000	1.00000	50	0.50000	1	237	13	41	177	20	41	-2.25250	-inf	-2.30031
15.00000	1.00000	50	0.50000	2	231	15	37	177	18	37	-2.27012	-inf	-2.20955
15.00000	1.00000	50	0.50000	3	243	17	43	180	21	43	-2.24354	-inf	-2.28532
15.00000	1.00000	50	0.50000	4	226	17	39	169	19	39	-2.23928	-inf	-2.37479
15.00000	1.00000	50	1.00000	0	256	15	45	190	22	45	-2.26886	-inf	-2.17973
15.00000	1.00000	50	1.00000	1	237	13	41	177	20	41	-2.25330	-inf	-2.30073
15.00000	1.00000	50	1.00000	2	231	15	37	177	18	37	-2.27115	-inf	-2.21231
