parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	50	2.00000	2	252	11	66	154	33	66	-4.34752	-inf	-4.39926
10.00000	1.00000	50	2.00000	3	263	11	68	162	34	68	-4.27941	-inf	-4.36274
10.00000	1.00000	50	2.00000	4	253	11	63	160	31	63	-4.32236	-inf	-4.34136
10.00000	1.00000	100	0.10000	0	238	11	56	155	28	56	-4.39326	-inf	-4.46105
10.00000	1.00000	100	0.10000	1	244	11	56	162	27	56	-4.36593	-inf	-4.48324
10.00000	1.00000	100	0.10000	2	216	11	52	139	26	52	-4.41207	-inf	-4.45165
10.00000	1.00000	100	0.10000	3	226	11	54	146	27	54	-4.33244	-inf	-4.46429
10.00000	1.00000	100	0.10000	4	207	11	47	138	23	47	-4.39226	-inf	-4.39226
10.00000	1.00000	100	0.20000	0	238	11	56	155	28	56	-4.39239	-inf	-4.45793
10.00000	1.00000	100	0.20000	1	244	11	56	162	27	56	-4.36817	-inf	-4.48208
10.00000	1.00000	100	0.20000	2	216	11	52	139	26	52	-4.41261	-inf	-4.45301
10.00000	1.00000	100	0.20000	3	226	11	54	146	27	54	-4.33408	-inf	-4.45665
10.00000	1.00000	100	0.20000	4	207	11	47	138	23	47	-4.39353	-inf	-4.39401
10.00000	1.00000	100	0.50000	0	238	11	56	155	28	56	-4.39629	-inf	-4.45877
10.00000	1.00000	100	0.50000	1	244	11	56	162	27	56	-4.37664	-inf	-4.48579
10.00000	1.00000	100	0.50000	2	216	11	52	139	26	52	-4.41744	-inf	-4.45822
10.00000	1.00000	100	0.50000	3	226	11	54	146	27	54	-4.34139	-inf	-4.44875
10.00000	1.00000	100	0.50000	4	207	11	47	138	23	47	-4.39999	-inf	-4.40185
10.00000	1.00000	100	1.00000	0	238	11	56	155	28	56	-4.40871	-inf	-4.46882
10.00000	1.00000	100	1.00000	1	244	11	56	162	27	56	-4.39303	-inf	-4.49814
10.00000	1.00000	100	1.00000	2	216	11	52	139	26	52	-4.42922	-inf	-4.46913
10.00000	1.00000	100	1.00000	3	226	11	54	146	27	54	-4.35626	-inf	-4.44936
10.00000	1.00000	100	1.00000	4	207	11	47	138	23	47	-4.41320	-inf	-4.41697
10.00000	1.00000	100	2.00000	0	238	11	56	155	28	56	-4.43944	-inf	-4.49678
